,gene,pvalue,pvaladj_BH,reject_BH,pvaladj_B,reject_B
865,ENSG00000069849,0.31853369395108627,0.39902004131900065,False,4284.27818364211,False
866,ENSG00000069869,0.7391774690679689,0.7848966667061075,False,9941.936958964181,False
867,ENSG00000069943,0.5060667942261067,0.5800254267014175,False,6806.598382341135,False
868,ENSG00000069956,0.18053454552542544,0.2510535191601502,False,2428.189637316972,False
869,ENSG00000069966,0.06243248385481221,0.10369435760029937,False,839.7169078472242,False
870,ENSG00000069974,5.64464444026956e-12,8.473266486788568e-11,True,7.592046772162557e-08,True
871,ENSG00000069998,0.23148036814502204,0.3073456023248318,False,3113.4109515505465,False
872,ENSG00000070010,0.40715204803474736,0.48729267183372055,False,5476.195046067352,False
873,ENSG00000070018,0.07649108206791119,0.12284239448518276,False,1028.8050538134055,False
874,ENSG00000070047,0.0006085623833839732,0.001981400158923854,True,8.18516405651444,False
875,ENSG00000070061,0.22342303596962226,0.2986523388780978,False,3005.0398337914194,False
876,ENSG00000070081,0.9678547448483192,0.9743017976356481,False,13017.646318209894,False
877,ENSG00000070087,0.17109760946408484,0.2402654883370162,False,2301.262847291941,False
878,ENSG00000070159,5.63239036265088e-11,7.207959122517064e-10,True,7.575565037765434e-07,True
879,ENSG00000070182,0.009800484720392386,0.021871000413021004,False,131.8165194892776,False
880,ENSG00000070214,0.00021111054353301005,0.0007779278932928727,True,2.8394368105189853,False
881,ENSG00000070269,0.4223190601536685,0.5008103825662883,False,5680.191359066841,False
882,ENSG00000070366,0.7325218522468131,0.7798336957986098,False,9852.418912719637,False
883,ENSG00000070367,0.00019905184890964609,0.0007383473160051682,True,2.67724736783474,False
884,ENSG00000070371,8.880776594167084e-05,0.0003619589248228705,True,1.1944644519154728,False
885,ENSG00000070404,2.6230154966368152e-20,9.433037013306195e-19,True,3.5279558429765164e-16,True
886,ENSG00000070413,0.010068042534923598,0.022382673073507834,False,135.41517209472238,False
887,ENSG00000070423,0.9859301439011874,0.9890185288984912,False,13260.760435470971,False
888,ENSG00000070444,2.4363534681944173e-07,1.7439571126777494e-06,True,0.0032768954147214912,True
889,ENSG00000070476,2.0752877432385268e-07,1.5047234580354815e-06,True,0.0027912620146558183,True
890,ENSG00000070495,0.007216156883497685,0.01685608025061547,False,97.05731008304386,False
891,ENSG00000070501,0.025373967764864145,0.048959375690408424,False,341.27986643742275,False
892,ENSG00000070540,0.00033650520359922116,0.0011820305532539892,True,4.525994988409525,False
893,ENSG00000070610,0.06769822742906074,0.11096041419947199,False,910.541158920867,False
894,ENSG00000070614,0.10912624598312258,0.16515674676189926,False,1467.7480084729987,False
895,ENSG00000070669,5.496908819575935e-05,0.00023568193695663476,True,0.7393342362329632,False
896,ENSG00000070718,0.6947478057031801,0.7487594864353823,False,9344.357986707771,False
897,ENSG00000070756,0.506308282571281,0.5801754389630388,False,6809.8464005837295,False
898,ENSG00000070759,0.014768011068754269,0.030929078502298,False,198.6297488747449,False
899,ENSG00000070761,2.3937036034677015e-08,2.058523878941214e-07,True,0.00032195313466640583,True
900,ENSG00000070770,0.0003109054288972663,0.0010995734995183357,True,4.181678018668231,False
901,ENSG00000070778,0.12384457763061153,0.18409699039917388,False,1665.7095691317252,False
902,ENSG00000070785,0.04612885042581698,0.08055479592667338,False,620.4330382272384,False
903,ENSG00000070814,0.6836135654587451,0.7389377525853991,False,9194.602455420121,False
904,ENSG00000070831,0.559239327550249,0.6277033260077484,False,7521.768955550849,False
905,ENSG00000070882,4.7393346185618525e-20,1.6556896264845952e-18,True,6.374405061965691e-16,True
906,ENSG00000070950,5.094992168308115e-21,1.974860076764961e-19,True,6.852764466374414e-17,True
907,ENSG00000070961,0.008016603238940108,0.01845341666331413,False,107.82331356374445,False
908,ENSG00000071051,0.9892960490145591,0.9919510853769062,False,13306.03185924582,False
909,ENSG00000071054,0.007140153223463184,0.016701749714013885,False,96.03506085557983,False
910,ENSG00000071073,0.2748641021800632,0.35370476218157765,False,3696.92217432185,False
911,ENSG00000071082,4.712500885900346e-06,2.5817978376928576e-05,True,0.06338313691535966,False
912,ENSG00000071127,0.07964163175021793,0.12702240567300263,False,1071.1799470404312,False
913,ENSG00000071189,0.0012060652419792703,0.00359600476715167,True,16.221577504621184,False
914,ENSG00000071203,0.3039354417843445,0.3839154481592255,False,4087.9316919994335,False
915,ENSG00000071205,6.251576755918847e-10,6.780944142508749e-09,True,8.408370736710848e-06,True
916,ENSG00000071242,0.08313755247420343,0.1315749158415851,False,1118.2000807780362,False
917,ENSG00000071243,0.0010100096684352079,0.0030692792680645157,True,13.584630040453545,False
918,ENSG00000071246,0.021388703758632156,0.042332290070859216,False,287.6780655536025,False
919,ENSG00000071282,9.436103956719382e-08,7.319238651549923e-07,True,0.0012691559821787568,True
920,ENSG00000071462,0.7395431333272349,0.7851334077868268,False,9946.855143251309,False
921,ENSG00000071537,0.02102714424488236,0.041743924737072724,False,282.8150900936677,False
922,ENSG00000071539,3.451587726116218e-07,2.3856040553064303e-06,True,0.004642385491626313,True
923,ENSG00000071553,0.7580786321843782,0.8008292179453257,False,10196.157602879886,False
924,ENSG00000071564,0.15681263541701182,0.223306505702362,False,2109.129946358809,False
925,ENSG00000071575,2.801833542823849e-07,1.9730189084283124e-06,True,0.003768466115098077,True
926,ENSG00000071626,0.013261290813825297,0.02835230669940395,False,178.36436144595024,False
927,ENSG00000071655,0.029818114334462287,0.055997436162875974,False,401.05363779851774,False
928,ENSG00000071794,0.32042760466494435,0.40075797682197334,False,4309.751282743501,False
929,ENSG00000071859,0.027135914652459812,0.05171491344396571,False,364.97805207558446,False
930,ENSG00000071889,0.3864202987952184,0.467303813953937,False,5197.353018795688,False
931,ENSG00000071894,0.27556194723160443,0.3544332208343769,False,3706.3081902650797,False
932,ENSG00000071967,2.514914785753504e-08,2.1544970616805497e-07,True,0.00033825603868384627,True
933,ENSG00000071994,9.568637054529746e-07,6.1052262041473e-06,True,0.01286981683834251,False
934,ENSG00000072041,0.0008928525520102674,0.0027530643797657258,True,12.008866824538098,False
935,ENSG00000072042,0.006203878221812676,0.014810465403510916,False,83.4421620833805,False
936,ENSG00000072062,0.9498233754056159,0.9600831674826339,False,12775.124399205533,False
937,ENSG00000072071,0.9002823765157997,0.9190738492703989,False,12108.797964137506,False
938,ENSG00000072110,1.429184210046233e-06,8.842009027194956e-06,True,0.019222527625121836,False
939,ENSG00000072121,0.000734184759256465,0.002332058796187963,True,9.874785011999455,False
940,ENSG00000072133,0.011132801200971567,0.024400776696338833,False,149.7361761530676,False
941,ENSG00000072134,0.29624590852540783,0.37610982345353366,False,3984.5074696667352,False
942,ENSG00000072135,0.0001171281515450158,0.00046402758123135856,True,1.5753736382804626,False
943,ENSG00000072163,6.717353710672329e-05,0.0002804980049939237,True,0.9034840740854282,False
944,ENSG00000072195,0.01354797697753363,0.028814087657784208,False,182.22029034782733,False
945,ENSG00000072201,0.005357754850854293,0.013059406079012365,False,72.06180274399024,False
946,ENSG00000072210,0.6532394508854755,0.7135385882689802,False,8786.070614409646,False
947,ENSG00000072274,0.025135673639119522,0.04858094703925241,False,338.0748104461576,False
948,ENSG00000072310,0.47661019740282373,0.5523948998895422,False,6410.407155067979,False
949,ENSG00000072364,0.03281399084088863,0.06059145755216257,False,441.34817680995207,False
950,ENSG00000072401,2.7347730836347177e-05,0.00012601129830382647,True,0.3678269797488695,False
951,ENSG00000072415,0.6088331659696727,0.674069473527278,False,8188.806082292098,False
952,ENSG00000072422,1.8919966988040605e-13,3.514828121397046e-12,True,2.544735559891461e-09,True
953,ENSG00000072501,3.458916664229256e-16,8.567666507160865e-15,True,4.652242913388349e-12,True
954,ENSG00000072506,4.091202370834169e-14,8.249875845235319e-13,True,5.502667188771958e-10,True
955,ENSG00000072518,0.021270881080841682,0.042165563822744376,False,286.09335053732065,False
956,ENSG00000072571,2.150311695094905e-27,1.3904659759147342e-25,True,2.892169229902647e-23,True
957,ENSG00000072609,0.4360537323938828,0.5141061273402633,False,5864.9227006977235,False
958,ENSG00000072657,4.023224471815552e-06,2.2305181016454732e-05,True,0.05411236914591918,False
959,ENSG00000072682,0.0008646275125239581,0.0026783141509551444,True,11.629240043447236,False
960,ENSG00000072736,7.113629964279419e-07,4.652996567129961e-06,True,0.009567832301955818,True
961,ENSG00000072756,3.726528389630097e-05,0.00016618636220333156,True,0.5012180684052481,False
962,ENSG00000072778,9.544367307248986e-08,7.394685500143943e-07,True,0.0012837174028249886,True
963,ENSG00000072786,3.238248749630431e-05,0.00014669735831097775,True,0.4355444568252929,False
964,ENSG00000072803,0.009393949647219738,0.02108621875085205,False,126.34862275510548,False
965,ENSG00000072818,0.7117154568181778,0.7622082087908664,False,9572.572894204492,False
966,ENSG00000072832,1.2329888734683876e-09,1.286555496365385e-08,True,1.658370034814981e-05,True
967,ENSG00000072840,0.1538725268649025,0.2198412456270383,False,2069.5854863329387,False
968,ENSG00000072849,8.93082167368662e-06,4.579472036259437e-05,True,0.12011955151108503,False
969,ENSG00000072864,2.9043052032876945e-19,9.574241417700855e-18,True,3.906290498421949e-15,True
970,ENSG00000072954,0.2118318542280606,0.28623050425632063,False,2849.1384393674152,False
971,ENSG00000072958,1.2375411309314974e-08,1.1111434052756101e-07,True,0.0001664492821102864,True
972,ENSG00000073008,3.7552118546423544e-13,6.698620616039743e-12,True,5.050759944493967e-09,True
973,ENSG00000073050,1.86455650404241e-06,1.1261017054050478e-05,True,0.025078284979370414,False
974,ENSG00000073060,0.011543419063006164,0.02515537692764629,False,155.2589863974329,False
975,ENSG00000073111,2.5882611791071733e-47,5.1958377401479827e-45,True,3.481211285899148e-43,True
976,ENSG00000073146,0.02812816696865009,0.053292554687750904,False,378.3238457283437,False
977,ENSG00000073150,0.17615678653263833,0.24598305428405165,False,2369.3087788639855,False
978,ENSG00000073169,0.10506016149084778,0.15995689065563762,False,1413.0591720519026,False
979,ENSG00000073331,1.8846094625255185e-06,1.1361719978022512e-05,True,0.025347997270968224,False
980,ENSG00000073350,7.592439024576469e-07,4.935635808629942e-06,True,0.010211830488055351,False
981,ENSG00000073417,0.04692092138175219,0.08167337873828139,False,631.086392584567,False
982,ENSG00000073464,1.9591540841419135e-05,9.327653958126986e-05,True,0.26350622431708737,False
983,ENSG00000073536,0.40364715563346254,0.4838729272076713,False,5429.054243270071,False
984,ENSG00000073578,9.180476447622066e-08,7.149820973973177e-07,True,0.001234774082205168,True
985,ENSG00000073584,0.008873605267611323,0.020095974212724754,False,119.3499908493723,False
986,ENSG00000073605,3.0197919132193264e-05,0.00013775202134410974,True,0.4061620123279994,False
987,ENSG00000073614,0.05702949650254883,0.0962296735615709,False,767.0467279592817,False
988,ENSG00000073670,0.21329187119519882,0.28782739716819744,False,2868.775667575424,False
989,ENSG00000073711,0.0635611552265791,0.10525702262958495,False,854.8975377974889,False
990,ENSG00000073712,0.35251780833895646,0.4335160027575171,False,4741.364522158964,False
991,ENSG00000073737,0.008494807794330511,0.019394867566414085,False,114.25516483374537,False
992,ENSG00000073792,0.002993117780860546,0.007910676783763872,True,40.25743415257434,False
993,ENSG00000073803,0.21113010130557586,0.2854256571072465,False,2839.6998625599954,False
994,ENSG00000073849,0.344915784895529,0.4258415005365215,False,4639.117306844865,False
995,ENSG00000073910,0.05122626090979571,0.08791542800009598,False,688.9932092367523,False
996,ENSG00000073921,0.0015662104002340737,0.0045088891017012606,True,21.06552988314829,False
997,ENSG00000073969,0.04045419384577882,0.07223963186746217,False,544.1089072257251,False
998,ENSG00000074047,2.0920472971654e-08,1.810928805740629e-07,True,0.0002813803614687463,True
999,ENSG00000074054,0.00023498636163837326,0.0008565221040748295,True,3.1605665640361202,False
1000,ENSG00000074071,0.009989909568300268,0.022223665844134734,False,134.3642836936386,False
1001,ENSG00000074181,0.013480956097508011,0.02868969296067765,False,181.31885951148274,False
1002,ENSG00000074201,0.0010516574595846701,0.003177890997846285,True,14.144792831413813,False
1003,ENSG00000074211,0.7481010650566937,0.7925923060269815,False,10061.95932501253,False
1004,ENSG00000074219,3.60906459449824e-09,3.5200811309645634e-08,True,4.8541918796001326e-05,True
1005,ENSG00000074266,1.833256175045889e-22,8.03169236298606e-21,True,2.4657295554367207e-18,True
1006,ENSG00000074317,0.24173399601990506,0.31863212921087053,False,3251.322246467723,False
1007,ENSG00000074319,0.011230589948069669,0.02456520325281136,False,151.05143480153706,False
1008,ENSG00000074356,0.11266526308476817,0.16976784545038448,False,1515.3477884901317,False
1009,ENSG00000074370,0.05267043081914961,0.09001490400477284,False,708.4172945175623,False
1010,ENSG00000074410,0.02912170992367994,0.05488887310446962,False,391.6869984734952,False
1011,ENSG00000074416,0.0053643040185242475,0.013070632074121583,False,72.14988904915113,False
1012,ENSG00000074527,4.718154097619844e-09,4.516667089892306e-08,True,6.34591726129869e-05,True
1013,ENSG00000074582,0.4063566039924784,0.48651650504722077,False,5465.496323698835,False
1014,ENSG00000074590,0.007561887396047137,0.017553915339460473,False,101.70738547683399,False
1015,ENSG00000074603,0.035245969912128985,0.06430287888352279,False,474.05829531813487,False
1016,ENSG00000074621,0.0019797229483267224,0.005530067218067376,True,26.62727365499442,False
1017,ENSG00000074657,0.04089519392772311,0.07282181568720957,False,550.0403583278759,False
1018,ENSG00000074695,0.0013328199549829762,0.003911505213729224,True,17.92642839452103,False
1019,ENSG00000074696,1.1403748550505532e-09,1.193621929994548e-08,True,1.533804180042994e-05,True
1020,ENSG00000074755,0.11889377258622327,0.1778975682817558,False,1599.121241284703,False
1021,ENSG00000074800,1.6609558431468343e-06,1.0127301503945621e-05,True,0.022339856090324923,False
1022,ENSG00000074842,0.03098441732725568,0.05774427228094623,False,416.7404130515889,False
1023,ENSG00000074855,0.07170744746724853,0.1164023963528087,False,964.4651684344926,False
1024,ENSG00000074935,0.03420891643012404,0.06266820021590415,False,460.10992598516833,False
1025,ENSG00000074964,0.04238926904847231,0.07496852974384649,False,570.1356687019526,False
1026,ENSG00000075043,0.10644491173278747,0.16175393320596448,False,1431.6840628059915,False
1027,ENSG00000075089,0.02146239674675384,0.042457602036158136,False,288.6692362438392,False
1028,ENSG00000075131,1.8318258963345083e-20,6.676980570650172e-19,True,2.463805830569914e-16,True
1029,ENSG00000075142,0.0011798498485363943,0.003524873492406598,True,15.868980462814504,False
1030,ENSG00000075151,0.0006192231808841564,0.0020117274837903147,True,8.328551782891903,False
1031,ENSG00000075188,5.4352745381757916e-06,2.938281452510627e-05,True,0.07310444253846439,False
1032,ENSG00000075213,0.00013297956312861877,0.0005193307561207673,True,1.7885751240799224,False
1033,ENSG00000075218,3.8030378543831866e-39,4.91835184052441e-37,True,5.115085914145386e-35,True
1034,ENSG00000075223,3.058563768815967e-06,1.7409091278279625e-05,True,0.04113768269057475,False
1035,ENSG00000075234,0.008987660467763801,0.020302995178270597,False,120.88403329142312,False
1036,ENSG00000075239,0.0015722190132294617,0.004523282508649467,True,21.14634572793626,False
1037,ENSG00000075240,0.10209350475543037,0.15598746324668164,False,1373.1576389605384,False
1038,ENSG00000075275,0.2995084136450024,0.37949959147671053,False,4028.3881635252824,False
1039,ENSG00000075292,0.2137362197806184,0.2883402363138734,False,2874.752156049318,False
1040,ENSG00000075303,1.1480451787089242e-11,1.6444310600250297e-10,True,1.544120765363503e-07,True
1041,ENSG00000075336,7.071634323078291e-08,5.631348824476199e-07,True,0.0009511348164540301,True
1042,ENSG00000075391,6.289507322440833e-26,3.726602356247982e-24,True,8.45938734868292e-22,True
1043,ENSG00000075399,0.0004653221868219234,0.0015673887835599475,True,6.258583412754869,False
1044,ENSG00000075407,0.7569207714787298,0.7997797744389041,False,10180.584376388917,False
1045,ENSG00000075413,0.38927935493053095,0.4700850533143869,False,5235.807323815641,False
1046,ENSG00000075415,2.17562013140758e-05,0.00010253010079688841,True,0.29262090767431953,False
1047,ENSG00000075420,0.0004593088966978485,0.001549073385302423,True,6.177704660586062,False
1048,ENSG00000075426,4.52422235690943e-10,5.024838208128145e-09,True,6.0850790700431835e-06,True
1049,ENSG00000075539,0.01936529892840519,0.0389157732835873,False,260.4632705870498,False
1050,ENSG00000075568,0.10317596609767031,0.15739103368647678,False,1387.7167440136657,False
1051,ENSG00000075618,6.364767038234109e-18,1.889759749762666e-16,True,8.560611666424877e-14,True
1052,ENSG00000075624,1.4191722650475164e-14,3.0012369441649517e-13,True,1.9087866964889095e-10,True
1053,ENSG00000075643,9.143482727151477e-06,4.67781828376521e-05,True,0.12297984268018737,False
1054,ENSG00000075651,0.00027475094526621565,0.0009857029111311286,True,3.6954002138306006,False
1055,ENSG00000075702,3.5462091799622925e-09,3.46883734330857e-08,True,4.7696513470492835e-05,True
1056,ENSG00000075711,0.0023028889763674816,0.006294220022788585,True,30.973856732142625,False
1057,ENSG00000075785,0.09102542692036632,0.14191096028438863,False,1224.291992078927,False
1058,ENSG00000075790,0.013573846857757779,0.028855419667590032,False,182.56824023684212,False
1059,ENSG00000075826,0.05537550831158331,0.09379178778375463,False,744.8005867907956,False
1060,ENSG00000075856,0.8286133773477495,0.8596104840206117,False,11144.849925327231,False
1061,ENSG00000075886,0.7881302094724397,0.8266025668593507,False,10600.351317404315,False
1062,ENSG00000075891,0.03514450753610468,0.06416365228187973,False,472.69362636060794,False
1063,ENSG00000075914,0.11042280764438618,0.16681868615264453,False,1485.1867628169941,False
1064,ENSG00000075945,1.3412893365876459e-11,1.9029896178379573e-10,True,1.8040341577103837e-07,True
1065,ENSG00000075975,0.0005577941533289096,0.0018343108465217197,True,7.502331362273834,False
1066,ENSG00000076003,1.2740790623329365e-46,2.413572308222253e-44,True,1.7136363388377996e-42,True
1067,ENSG00000076043,2.8384638889853914e-06,1.6336045916497012e-05,True,0.03817733930685351,False
1068,ENSG00000076053,0.005386461679804932,0.013115117594745897,False,72.44790959337634,False
1069,ENSG00000076067,8.826864346416411e-06,4.533483801875522e-05,True,0.11872132545930073,False
1070,ENSG00000076108,2.3502344718036468e-08,2.0237294267451376e-07,True,0.0003161065364575905,True
1071,ENSG00000076201,0.03295481396565846,0.06076806249494192,False,443.2422478381063,False
1072,ENSG00000076242,0.06697955731070074,0.10997009836778869,False,900.875045828925,False
1073,ENSG00000076248,3.3279430554709185e-49,7.4601390160139755e-47,True,4.4760834096083856e-45,True
1074,ENSG00000076258,0.08715789296961869,0.13693491700659413,False,1172.2736604413715,False
1075,ENSG00000076321,8.002881764547063e-06,4.1559366692339e-05,True,0.10763875973315801,False
1076,ENSG00000076351,0.00010033963500070607,0.00040261577886619826,True,1.3495680907594967,False
1077,ENSG00000076356,3.39868792887423e-11,4.5125718305388346e-10,True,4.571235264335839e-07,True
1078,ENSG00000076382,2.4540201164028328e-24,1.2431490524505042e-22,True,3.30065705656181e-20,True
1079,ENSG00000076513,0.004927301572634835,0.01216450186342484,False,66.27220615193853,False
1080,ENSG00000076554,0.0019749241707402334,0.005518954933815944,True,26.56273009645614,False
1081,ENSG00000076555,0.053582602191658765,0.09130789243682655,False,720.6859994778104,False
1082,ENSG00000076604,9.716455695880995e-06,4.948365358182483e-05,True,0.13068632910959938,False
1083,ENSG00000076641,0.022814089602498276,0.04469767008792452,False,306.8495051536018,False
1084,ENSG00000076650,0.016831273115338535,0.034498723468653354,False,226.3806234013033,False
1085,ENSG00000076662,0.4120659136271022,0.4915020715176242,False,5542.286538284525,False
1086,ENSG00000076685,0.41251679192014945,0.4916295311197286,False,5548.35085132601,False
1087,ENSG00000076706,0.3416076892649477,0.422494107642625,False,4594.623420613547,False
1088,ENSG00000076716,7.706306250047005e-06,4.023673100276871e-05,True,0.10364981906313221,False
1089,ENSG00000076770,0.0016808839066906852,0.004796920972838896,True,22.607888544989716,False
1090,ENSG00000076826,0.0021289989389787693,0.005879884133319188,True,28.635035729264448,False
1091,ENSG00000076864,0.09434898806941275,0.1460292162869507,False,1268.9938895336015,False
1092,ENSG00000076924,0.5428186346414583,0.6139862615362555,False,7300.910635927614,False
1093,ENSG00000076928,0.016100944168167167,0.03325006894854113,False,216.55769906184838,False
1094,ENSG00000076944,0.2944553588275045,0.3742251324038492,False,3960.4245762299356,False
1095,ENSG00000076984,0.0950209142236912,0.14691703601662798,False,1278.0312963086467,False
1096,ENSG00000077044,9.990369500762104e-06,5.0782490470616144e-05,True,0.1343704697852503,False
1097,ENSG00000077063,0.046975439324511994,0.08175720224051325,False,631.8196589146863,False
1098,ENSG00000077097,0.2892356532440079,0.3688810483720753,False,3890.2195361319064,False
1099,ENSG00000077147,0.00014280811141100736,0.0005524213685585415,True,1.920769098478049,False
1100,ENSG00000077150,0.11274648120061995,0.16985216981948234,False,1516.4401721483382,False
1101,ENSG00000077152,3.4129056913521277e-49,7.525177303063297e-47,True,4.5903581548686116e-45,True
1102,ENSG00000077157,0.000636856203846909,0.0020610481091773163,True,8.565715941740926,False
1103,ENSG00000077232,0.031221544127807862,0.05810568265103304,False,419.92976851901574,False
1104,ENSG00000077235,0.32288175000813324,0.4032350238753087,False,4342.759537609392,False
1105,ENSG00000077238,0.004611463452919905,0.011479582350874092,False,62.02418344177273,False
1106,ENSG00000077254,0.42859730882555025,0.5069592651221222,False,5764.633803703651,False
1107,ENSG00000077264,0.008700119639566167,0.019789719119256713,False,117.01660915216495,False
1108,ENSG00000077312,0.00013590054025687862,0.0005298151496971065,True,1.8278622664550175,False
1109,ENSG00000077348,0.02461360216767953,0.04772966394972457,False,331.05294915528964,False
1110,ENSG00000077380,4.070405094015904e-05,0.00017997024495237972,True,0.5474694851451392,False
1111,ENSG00000077454,0.00023258542539028414,0.0008489210234733572,True,3.1282739714993215,False
1112,ENSG00000077458,0.0011463226722023545,0.003433861902254269,True,15.418039941121668,False
1113,ENSG00000077463,0.32142536095660973,0.4017817011957621,False,4323.171104866401,False
1114,ENSG00000077514,1.3721508311810569e-36,1.5640193796089164e-34,True,1.8455428679385216e-32,True
1115,ENSG00000077549,0.08147999357663391,0.1293867666594718,False,1095.905913605726,False
1116,ENSG00000077585,0.0004087087080643852,0.0013980498788062005,True,5.497132123465981,False
1117,ENSG00000077616,0.3867709017108257,0.46764370981756614,False,5202.068628010606,False
1118,ENSG00000077684,1.3043146314820066e-17,3.7405185060624705e-16,True,1.754303179343299e-13,True
1119,ENSG00000077713,0.03136800899699905,0.058313714030357594,False,421.8997210096372,False
1120,ENSG00000077721,0.9517277348612554,0.9615216730927578,False,12800.738033883885,False
1121,ENSG00000077782,0.04328782068185939,0.07628684331381143,False,582.2211881710089,False
1122,ENSG00000077942,0.0011013305353984005,0.003310884153131088,True,14.812895701108486,False
1123,ENSG00000078018,0.030332940385959167,0.05675821482904157,False,407.9780481911508,False
1124,ENSG00000078043,0.06809799907967122,0.11145267554411996,False,915.9180876215779,False
1125,ENSG00000078053,8.12452530135968e-07,5.253599293427292e-06,True,0.010927486530328769,False
1126,ENSG00000078061,0.022833093981529134,0.04472838829763572,False,307.1051140515669,False
1127,ENSG00000078070,0.06979212121527917,0.11375616786253398,False,938.7040303455049,False
1128,ENSG00000078081,0.0038363860510962056,0.009794873270167799,True,51.59939238724397,False
1129,ENSG00000078098,0.0036200580173987116,0.009334697149925743,True,48.689780334012674,False
1130,ENSG00000078114,0.03293292228278544,0.060744350617589704,False,442.94780470346416,False
1131,ENSG00000078124,0.33645877589945355,0.4176237113185355,False,4525.37053584765,False
1132,ENSG00000078140,0.3130690058621283,0.39353066624725475,False,4210.778128845626,False
1133,ENSG00000078142,0.44609782011572163,0.5235615777099875,False,6000.015680556456,False
1134,ENSG00000078177,0.06167506451145466,0.10255032979095872,False,829.5296176790652,False
1135,ENSG00000078237,0.000648609180175881,0.0020935429501717302,True,8.7237934733656,False
1136,ENSG00000078246,1.000805594251088e-06,6.355446290215833e-06,True,0.013460835242677134,False
1137,ENSG00000078269,0.246112206624618,0.32342053532985954,False,3310.209179101112,False
1138,ENSG00000078295,2.2636258952058792e-05,0.00010623087330955713,True,0.30445768290519076,False
1139,ENSG00000078304,7.986868705477414e-08,6.282069244951534e-07,True,0.0010742338408867122,True
1140,ENSG00000078328,0.4661187311132269,0.5420453859132718,False,6269.296933472901,False
1141,ENSG00000078369,0.21755136013210868,0.2922396154383117,False,2926.065793776862,False
1142,ENSG00000078399,1.1971522445587174e-08,1.078479416564953e-07,True,0.00016101697689314748,True
1143,ENSG00000078401,4.577204980749398e-28,3.125046040156315e-26,True,6.156340699107941e-24,True
1144,ENSG00000078403,0.20411967170771186,0.27742619083152026,False,2745.4095844687245,False
1145,ENSG00000078487,0.14758631244056974,0.21257613004130038,False,1985.035902325663,False
1146,ENSG00000078549,0.00434329808862956,0.010898761061952908,False,58.41735929206758,False
1147,ENSG00000078618,0.047795533193378335,0.08293767532588552,False,642.8499214509386,False
1148,ENSG00000078668,0.11366578357961135,0.17108379466716347,False,1528.8047891457727,False
1149,ENSG00000078674,0.03213225548289523,0.059488623325996345,False,432.17883624494084,False
1150,ENSG00000078687,0.0001947813378757363,0.0007237041421073627,True,2.619808994428653,False
1151,ENSG00000078699,0.18685559541146607,0.25834783699467706,False,2513.2077582842185,False
1152,ENSG00000078725,6.294107381413678e-05,0.0002656283159084216,True,0.8465574428001397,False
1153,ENSG00000078747,0.03659563713430655,0.06634469867319358,False,492.21131945642315,False
1154,ENSG00000078795,0.5131818829629865,0.5861325004969573,False,6902.296325852169,False
1155,ENSG00000078804,9.800992501672295e-08,7.563014867899735e-07,True,0.0013182334914749237,True
1156,ENSG00000078808,0.42024264296561387,0.4990724250602845,False,5652.263547887506,False
1157,ENSG00000078814,0.025192422045712978,0.048669679808657614,False,338.83807651483954,False
1158,ENSG00000078900,9.355589964376778e-35,9.461104136907342e-33,True,1.2583268502086767e-30,True
1159,ENSG00000078902,0.8062418160071128,0.8415950659911265,False,10843.952425295667,False
1160,ENSG00000078967,0.21794224428585832,0.29254722411624695,False,2931.323185644794,False
1161,ENSG00000079101,0.3820647993906521,0.4629523920544388,False,5138.7715518042705,False
1162,ENSG00000079134,0.00013819767870240562,0.0005367481312582603,True,1.8587587785473556,False
1163,ENSG00000079150,0.14972760610639307,0.215038580046021,False,2013.836302130987,False
1164,ENSG00000079156,2.1437539038584052e-10,2.507260000599613e-09,True,2.883349000689555e-06,True
1165,ENSG00000079215,0.012388810257055552,0.026694889131271576,False,166.62949795739718,False
1166,ENSG00000079246,0.0004064767308329862,0.0013911226538686169,True,5.467112029703665,False
1167,ENSG00000079263,0.003594965872166301,0.009279950010991064,True,48.352290980636745,False
1168,ENSG00000079308,4.068602717349483e-06,2.2547468705542046e-05,True,0.05472270654835055,False
1169,ENSG00000079313,0.8107785677357673,0.8456744269907771,False,10904.97173604607,False
1170,ENSG00000079332,0.9608268039573994,0.968604445602385,False,12923.120513227022,False
1171,ENSG00000079335,0.0007612924181024534,0.0024058700713059204,True,10.239383023477998,False
1172,ENSG00000079337,0.0005431384256073686,0.0017922502022618024,True,7.305211824419107,False
1173,ENSG00000079387,5.7617284630679046e-05,0.00024531575760767117,True,0.7749524782826331,False
1174,ENSG00000079432,0.004929421307379662,0.012167501667141945,False,66.30071658425646,False
1175,ENSG00000079435,0.06931277776637838,0.11313796856283852,False,932.2568609577893,False
1176,ENSG00000079459,0.8315923841258095,0.8620263445483305,False,11184.917566492137,False
1177,ENSG00000079462,0.10047974619911267,0.15397659637439504,False,1351.4525863780655,False
1178,ENSG00000079482,1.4216186437262424e-21,5.741973200636025e-20,True,1.912077075811796e-17,True
1179,ENSG00000079616,2.636416630300234e-32,2.3959326809147393e-30,True,3.5459803677538144e-28,True
1180,ENSG00000079691,0.0020624090480703496,0.005718285239444692,True,27.739401696546203,False
1181,ENSG00000079739,0.0036622079602205778,0.009421709461546818,True,49.25669706496677,False
1182,ENSG00000079785,0.8317928971358823,0.8621110015009338,False,11187.614466477617,False
